Samples,Class,1_3-Dithiane,1_4-Diguanidinobutane,2-Amino-6-hydroxyaminopurine,2-Hydroxyethanesulfonate,2-Hydroxyfluorene,2-Methacryloyloxyethyl phenyl phosphate,2-Methyl-3-thioacetoxy-4_5-dihydrofuran,3_7_3^_4^-Tetramethylquercetin,3-Hydroxybutyricacid,3-Methylindolepyruvate,3-Vinyl-1_2-dithiacyclohex-5-ene,4-styrenesulfonic acid,5_10-Methylenetetrahydrofolate,5^-Methylthioadenosine,5-Oxoproline,8-Azaguanine,8-Ethyl-11-methyl-2-(4-methyl-5-oxotetrahydro-2-furanyl)dodecahydroazepino[3_2_1-hi]furo[3_2-e]indol-10(2H)-one,AICAR,Alanyltyrosine,Anhydrotetracycline,Balsalazide,Benzylamine,benzylbenzoate,Bergaptol,Beta-Alanine,BiochaninA,Bisphenol A,Chorismate,Clavulanate-9-aldehyde,Creatinine,CYS-GLY,CYSTATHIONINE,CYTIDINE,D-Arabinonate,DEOXYURIDINE-MONOPHOSPHATE,D-Erythrose,D-Fructose,D-Galactonate,Dibekacin,Dihydropteroate,Dihydroxyfumarate,Dinitrosopentamethylenetetramine,Dithranol,D-Ribose,D-Serine,Formononetin,Fumaric acid,Gamma-Aminobutyricacid(GABA),Gluconic acid,Glutaric acid,GLYCERALDEHYDE,GLYCEROL 3-PHOSPHATE,Guanidineacetic acid,Isoliquiritigenin,L-2-Amino-3-oxobutanoic acid,Lamivudine,L-Malic acid,L-Threonic acid,METHIONINE SULFOXIMINE,Methotrexate,Morphinone,N-ACETYLASPARAGINE,N-Acetyl-L-glutamate5-phosphate,N-acetylmuramate6-phosphate,Nicotinate D-ribonucleotide,N-Ribosylnicotinamide,OB4972000,O-Phospho-L-homoserine,Orthophosphate,Oseltamivir,oxiramide,Pederin,p-Fluoropropiophenone,Phenylsilane,Porphyrin,Pyruvic acid,(S)-4-Amino-5-oxopentanoate,SAT,Ser-Ser,Succinic acid,tebuthiuron,Thiamin,Thiolactomycin,Tilnoprofen arbamel,Uridine,Xanthohumol,Xanthone
Pat_61_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_62_NEG,group:Healthy,2184559.09,73080.58,797040.17,4969240.49,5672066.12,207499.85,308822.27,1553822.79,2438340.4,4233295.5,57037.81,46678579.97,12699.63,405395.61,22297789.5,408268.86,2559811.9,36971.83,302003.29,279824.11,465045.47,141794.81,1077042.81,65796277.39,408195.2,253263.45,1162774.84,571045.99,51400.15,2463421.29,3810886.95,26252.43,1913475.32,13049733.73,1062238.45,5430975.54,63935.5,74556.5,36917.16,144791.48,4083447.55,335601.21,26936955.9,386826.62,437858.0,1096632.79,3890883.58,201194.53,23475.8,3115719.13,755307580.8,148529.54,481497.57,570566.64,1676060.54,596744.43,2198323.31,625817.99,1875626.53,1861640.27,91602.18,304892.16,19775.03,32329.76,6993668.45,2550728.73,761715.54,28807.74,600753536.5,2522903.46,224422.17,706224.34,4268695.49,124398.93,320764.07,318932.58,83437.21,57300.0,21379.55,1747900.21,213200.81,24393.8,22276581.43,119406.75,57459.3,484104.34,40935687.93
Pat_62_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_63_NEG,group:Healthy,2443790.54,226336.39,1110142.35,172770.56,1030884.12,22004.69,68781.95,394329.64,57581192.41,5641592.44,31407.71,49002219.82,10760.17,1669433.56,20689283.18,20112.65,2483421.68,16561.28,19806.94,12253.84,10310.72,9459.43,126584.06,29766467.75,2433675.98,2099219.54,24330.52,36515.4,19782.45,267555.93,1100564.1,1285565.4,1532029.2,16861.6,1670842.68,20111798.04,330859.13,29459.39,152738.57,157230.75,6330907.46,48533.79,111333253.8,6440.58,1400117.91,137898.35,5700170.96,510454.1,11913.08,12765877.87,663276100.4,2447260.08,491354.36,1099599.42,557749.04,1108824.46,2918192.19,12504748.55,6931373.75,25689.2,591117.28,822511.17,16870.18,27767.6,4314874.95,2143968.62,620555.89,16548.37,86875292.35,3329595.23,32066.68,382505.66,2092844.5,624578.23,21533.23,2614331.06,67589.24,49742.68,13943.63,1311295.39,67392.34,392144.6,40110167.94,146946.59,1143899.23,20028.4,7117491.44
Pat_63_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_64_NEG,group:Healthy,2381092.23,92324.4,249690.7,71005.18,856234.81,19726.9,1173426.31,252048.13,7613576.02,5568206.86,31271.7,56130366.09,11531.54,1056298.25,11139430.72,13054.2,9763022.27,52167.93,9834.41,19933.15,33401.94,5050.05,141250.0,46550615.5,493861.9,825308.77,13940.86,64937.1,1345968.44,128387.98,1260234.61,26136.52,1150571.86,134452.23,1433215.63,16776559.17,2842914.13,195992.65,35540.51,214718.18,4518591.64,69118.6,85795521.92,36819.6,558271.23,130542.96,191765.73,176820.86,183561.31,9840019.55,529262945.9,1260733.79,468226.74,910660.13,556212.79,249437.16,2513516.11,7369791.5,7598428.34,23463.54,60984.49,107258.53,17576.91,28441.51,3875716.01,1179565.9,696014.61,18329.58,216586866.4,2044380.33,118880.28,604368.99,1005893.1,490589.93,21914.36,1570500.57,70521.78,42022.59,54471.25,1414376.21,51266.64,12545.63,25475738.8,66036.66,30429.68,21093.35,10218106.73
Pat_64_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_65_NEG,group:Healthy,2313712.61,14366.43,592185.93,83547.36,640542.54,14133.96,2181879.06,113057.87,15050239.6,6233103.96,31975.83,33804627.48,12256.64,387664.91,16089229.65,29246.55,2799366.4,47821.58,16459.25,9230.55,6262944.21,4164.01,36726.45,12623940.13,835686.5,168409.13,14123.39,39828.54,91979.56,185315.92,872927.73,24074.48,685677.68,14543.45,1628875.55,11282809.98,56422.77,13532.48,34545.24,297408.5,5392593.85,82612.9,63260791.58,10291.47,577855.7,100352.73,3781352.62,162227.83,11746.35,6436467.28,628751977.8,1753742.21,709633.65,564782.02,1866180.23,489438.34,2890784.21,9207191.57,6035442.78,19075.4,117362.07,172871.64,26137.59,27196.26,1324444.58,1086146.56,445490.25,15726.62,125229631.5,2847329.95,240748.96,1312036.31,866336.04,366757.67,111415.3,910104.66,15893.34,35994.69,9794.23,876916.42,34638.13,21008.25,31070829.02,60694.2,15069.51,192635.71,6905002.92
Pat_65_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_66_NEG,group:Healthy,2439190.48,34494.86,619982.72,160614.17,2365761.38,14192.4,201108.56,198889.65,14411596.39,5261004.18,36144.14,37169939.51,11683.87,440163.85,21103804.34,36403.51,2062177.68,42969.76,9798.44,13087.98,1799509.63,6073.96,120396.54,32278906.59,551545.03,252773.09,17877.42,59939.2,91614.83,243675.95,933537.94,24614.66,744946.29,11636.05,1644990.55,11077029.59,21583.65,11108.47,33723.9,216913.49,4724847.31,52460.33,61648596.09,24863.16,669593.27,76330.04,2158830.24,210841.0,11580.54,6181695.4,706244430.6,2724574.27,876006.07,485304.43,1696563.72,669033.32,2236072.19,13723732.68,5633770.44,24583.18,193273.98,166678.65,25339.02,21788.66,1492139.44,1307246.73,481191.32,22537.82,224636880.2,2298048.21,95258.92,401259.8,1100458.41,354655.83,20291.06,955847.64,15497.57,44258.76,9961.44,861851.26,45578.51,43826.14,49308069.42,79211.45,51706.34,55793.94,8487988.99
Pat_66_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_67_NEG,group:Healthy,2168587.16,22243.57,997682.93,844071.54,3775363.63,206593.36,408893.54,587464.48,13210931.15,4038652.86,42288.26,61376995.04,12519.77,351084.07,19462107.4,191653.38,1643025.43,85444.76,69722.44,42101.21,17290183.3,10512.58,898261.83,70536881.27,575126.52,125852.25,314304.57,271169.63,169118.27,998825.99,1167393.8,25907.23,1832878.73,1594682.63,1671470.56,11432711.85,4161503.32,529014.27,33957.55,285126.45,4326107.13,167633.25,63534383.96,77125.78,578033.76,408535.87,2545632.2,276131.89,260715.52,6511182.52,753375918.7,1008901.38,596759.11,490063.34,933872.74,762219.92,2426037.61,5227476.36,4928785.24,63238.69,115632.85,358268.98,169248.59,1252967.79,10478428.81,2605881.84,941586.71,21511.96,207617650.4,3430800.19,45933.21,476852.28,1425776.99,328461.73,20792.9,842897.22,42445.82,42435.05,21073.11,1048032.15,86109.37,36789.34,39305640.7,63135.95,119495.66,20456.64,15399329.3
Pat_67_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_68_NEG,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_68_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_69_NEG,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_69_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_70_NEG,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_70_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_78_NEG,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_78_POS,group:Healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QC10_NEG,group:QC,2219681.33,89639.92,767938.91,694111.14,7272584.04,127383.92,566253.71,479951.34,13891637.46,5529288.99,53049.61,38942093.94,27083.77,510076.45,17029360.41,109522.57,1193031.04,47531.05,422039.34,86073.83,3151710.04,22937.42,236316.45,42368705.21,1114339.36,319964.57,137867.51,146002.77,192934.74,389144.1,2705724.77,998679.29,1924867.38,713250.75,1541474.87,16531168.87,1377547.22,298523.14,144278.71,261887.62,4217776.09,295339.52,90343960.89,68340.92,591305.45,353245.15,6658673.82,214851.17,73545.47,9058527.19,676103296.1,974551.68,630971.71,1042343.46,1724715.05,427254.27,2299342.5,4504392.78,7394129.96,54118.09,106219.75,362309.47,21963.72,242659.13,2704519.79,1930465.24,527175.34,241074.51,245522853.8,2423587.41,165033.81,430743.59,1254586.2,501480.07,352584.19,1324534.02,79552.98,39344.48,63974.26,1543404.76,119862.56,39696.19,28509036.46,59015712.47,310267.22,637168.64,42713782.19
QC10_POS,group:QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QC11_NEG,group:QC,2672904.71,86730.24,666345.11,527909.84,7365949.99,104295.4,592446.67,485775.23,13666665.4,5175623.94,46429.09,42185300.21,22558.42,532552.26,17364119.13,107779.36,1183994.49,43978.19,456107.46,93295.99,2990944.52,20740.81,247766.74,42128815.83,1079585.44,294939.19,138618.8,141736.55,281170.48,374515.66,2595140.82,1129427.53,1969173.13,710305.25,1427618.28,16458892.61,1411851.33,320957.08,143037.04,260435.56,3962299.35,258900.41,93530186.4,61690.97,650849.62,348941.42,5717855.48,220080.36,77190.8,10170060.5,687681923.1,791579.25,659813.06,1051812.64,1707147.78,421408.33,2234219.58,4501312.12,7698668.95,38475.3,100599.98,364236.9,32937.1,259232.96,2817469.13,1903895.21,589947.72,254790.88,236283985.9,2705328.22,164577.25,408531.9,1561775.28,487416.26,356679.4,1593939.76,104183.35,78720.83,63771.73,1689172.81,113509.18,38402.45,27397488.31,64211886.15,296468.58,593552.59,41801793.39
QC11_POS,group:QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QC12_NEG,group:QC,1988156.35,77437.22,688972.48,414961.08,7337294.43,139259.46,609183.49,508670.58,14497030.38,5730123.8,79926.37,39282592.17,25744.05,559561.57,17320312.73,129352.05,1234744.18,61421.14,438281.78,77989.69,2998456.88,21431.28,222926.09,43668628.13,995173.78,297873.27,142067.86,152792.07,315886.31,358841.67,2695710.1,1113189.4,2028955.8,617086.05,1721279.58,16846315.17,1491464.66,312954.52,118261.72,238307.91,5101338.43,276249.33,92733507.88,55984.7,495425.89,369316.12,5843406.87,242216.86,74632.48,9940131.88,671109019.8,920046.6,613343.9,1163577.0,1855268.55,402814.59,2601020.63,4670776.87,7528535.92,67863.54,124948.53,431626.25,22449.14,269999.82,2982251.74,1984687.72,541840.33,261842.65,252659932.7,2944481.24,182530.27,401897.98,1540441.34,500193.94,421252.54,1488715.61,98984.19,41712.73,61736.34,1614817.38,102613.56,43098.92,27693630.43,58925965.9,270346.2,632531.61,44033739.08
QC12_POS,group:QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QC13_NEG,group:QC,2228059.56,82507.21,594567.09,381340.38,7651473.06,134434.84,629569.04,466321.88,13149480.16,5178141.08,69658.49,41974888.81,30008.72,538972.14,18099324.99,124620.39,1253608.27,61410.12,453737.96,88157.69,3016690.94,19889.08,266349.22,42766863.23,1211413.91,305438.16,144637.38,133469.54,297625.81,442177.17,3048187.82,1126519.46,1939906.45,652311.55,2108137.21,16864741.78,1310862.79,300428.29,153301.69,257065.59,5156640.82,282410.14,93390297.67,72069.46,599268.2,334347.68,7037607.78,239811.81,70895.28,10201604.36,784539454.2,898794.25,652559.99,1091474.55,1639144.82,429609.73,3423437.34,4370512.58,7478693.7,53582.99,111419.55,389469.28,28656.54,270953.28,2601953.39,2020696.54,593363.84,216546.12,247804832.4,2915587.87,126769.06,420908.97,1519350.14,495024.67,398375.75,1436559.91,95041.19,40273.07,69989.11,1626283.01,113021.02,42768.37,28941076.14,52139361.37,298248.09,691436.71,42092747.04
QC13_POS,group:QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QC14_NEG,group:QC,1693183.24,64401.47,544911.93,413016.48,7748012.48,127650.21,681307.99,497978.49,14279943.65,5910950.81,56214.39,37416437.64,23203.83,550951.46,17818468.27,138845.54,1223547.2,49928.7,457355.48,99164.25,3251817.17,8508.7,260878.8,44833759.59,1129367.44,296318.09,138955.88,136875.66,286017.92,312217.43,3059808.78,1135715.95,2024292.17,687822.1,1274655.73,18512939.33,1443580.1,347261.47,71560.54,269938.81,3385585.7,317059.39,96120285.68,92816.16,651525.63,363241.73,5551693.01,232174.36,77140.64,10211999.92,679532150.4,836900.47,639612.88,834920.81,1685561.64,407423.13,2012009.79,4509306.17,7576476.73,59272.23,96385.12,404289.79,17167.24,248273.86,2370829.35,2069158.7,528982.28,298219.48,232963300.2,2538815.7,106877.06,375147.22,1550002.01,518201.86,416334.03,1485519.23,93545.2,140988.49,70711.88,1640217.43,105034.46,42921.14,29405569.13,51962090.09,264332.32,693401.06,43297164.43
QC14_POS,group:QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
